time,x,y,vx,vy
23565600,-1806833254.772599,-149852042441.40466,29727.665168738687,-434.714962338774
23587200,-1164682437.7607176,-149858674705.51712,29729.204491290802,-307.0492644658401
23608800,-522510188.3626536,-149862549283.16934,29730.19673139185,-179.37859500974255
23630400,119671676.17303944,-149863666117.39587,29730.64187665246,-51.7052882651966
23652000,761851338.5434581,-149862025201.65204,29730.539924556422,75.96832147417918
23673600,1404016981.6046014,-149857626579.81296,29729.890882460335,203.63989995687677
23695200,2046156788.5846114,-149850470346.17184,29728.694767593057,331.30711301450845
23716800,2688258943.297,-149840556645.43723,29726.951607055027,458.9676266028114
23738400,3330311630.3538556,-149827885672.72943,29724.66143781739,586.6191068426472
23760000,3972303035.379029,-149812457673.5761,29721.824306720984,714.2592200609952
23781600,4614221345.2212925,-149794272943.90695,29718.440270475152,841.8856328319396
23803200,5256054748.167471,-149773331830.04736,29714.509395656387,969.4960120176487
23824800,5897791434.155539,-149749634728.7115,29710.03175870682,1097.0880248093474
23846400,6539419594.987681,-149723182086.99408,29705.00744593254,1224.6593387682801
23868000,7180927424.54332,-149693974402.36176,29699.43655350176,1352.2076218666657
23889600,7822303118.9920845,-149662012222.64313,29693.319187442805,1479.7305425286422
23911200,8463534877.00675,-149627296146.01822,29686.655463641935,1607.225769671202
23932800,9104610899.976116,-149589826821.00693,29679.445507841036,1734.6909727451155
23954400,9745519392.217834,-149549604946.45657,29671.689455635104,1862.123821775844
23976000,10386248561.191177,-149506631271.52863,29663.387452469593,1989.5219874044399
23997600,11026786617.70975,-149460906595.68457,29654.539653637596,2116.883140928436
24019200,11667121776.154129,-149412431768.67078,29645.146224276854,2244.20495434272
24040800,12307242254.684448,-149361207690.50256,29635.20733936661,2371.4851003803956
24062400,12947136275.452892,-149307235311.44742,29624.723183724305,2498.721252553629
24084000,13586792064.816137,-149250515632.0072,29613.69395200209,2625.911085194482
24105600,14226197853.547695,-149191049702.8997,29602.1198486832,2753.0522734957285
24127200,14865341877.050182,-149128838625.03897,29590.001088078145,2880.142493551654
24148800,15504212375.56751,-149063883549.51517,29577.33789432075,3007.179422398839
24170400,16142797594.396975,-148996185677.57315,29564.130501364038,3134.160738056928
24192000,16781085784.101255,-148925746260.59045,29550.37915297593,3261.084119569375
24213600,17419065200.720325,-148852566600.0543,29536.084102734792,3387.9472470441756
24235200,18056724105.98326,-148776648047.5377,29521.245614024836,3514.747801694576
24256800,18694050767.51994,-148697992004.67468,29505.863960031333,3641.4834658797663
24278400,19331033459.07263,-148616599923.13474,29489.939423735676,3768.15192314555
24300000,19967660460.707493,-148532473304.59622,29473.472297910277,3894.750858264995
24321600,20603920059.02594,-148445613700.719,29456.462885113317,4021.2779572790623
24343200,21239800547.3759,-148356022713.11618,29438.911497683308,4147.730907537213
24364800,21875290226.062943,-148263701993.32504,29420.81845773351,4274.107397737991
24386400,22510377402.5613,-148168653242.7769,29402.18409714618,4400.405117969585
24408000,23145050391.72474,-148070878212.76627,29383.008757566666,4526.621759750367
24429600,23779297515.997322,-147970378704.41916,29363.29279039734,4652.755016069402
24451200,24413107105.624016,-147867156568.66034,29343.036556791347,4778.802581426936
24472800,25046467498.861176,-147761213706.17984,29322.240427646226,4904.762151874861
24494400,25679367042.18688,-147652552067.39862,29300.904783597347,5030.6314250571495
24516000,26311794090.51112,-147541173652.43323,29279.03001501119,5156.408100250263
24537600,26943737007.385857,-147427080511.05972,29256.61652197847,5282.089878403533
24559200,27575184165.21489,-147310274742.67664,29233.664714307095,5407.674462179519
24580800,28206123945.46361,-147190758496.26715,29210.175011514963,5533.15955599433
24602400,28836544738.86858,-147068533970.3603,29186.147842822604,5658.542866057922
24624000,29466434945.646927,-146943603412.99133,29161.58364714565,5783.822100414366
24645600,30095782975.70561,-146815969121.66132,29136.482873087152,5908.994968982084
24667200,30724577248.85049,-146685633443.2957,29110.84597892975,6034.059183594053
24688800,31352806194.995247,-146552598774.20206,29084.67343262764,6159.012458037981
24710400,31980458254.370094,-146416867560.02716,29057.965711798428,6283.852508096448
24732000,32607521877.730335,-146278442295.7129,29030.723303714807,6408.577051587017
24753600,33233985526.56473,-146137325525.45142,29002.94670529606,6533.183808402309
24775200,33859837673.30368,-145993519842.63953,28974.636423099422,6657.670500550047
24796800,34485066801.52721,-145847027889.83215,28945.79297331126,6782.034852193061
24818400,35109661406.17275,-145697852358.69485,28916.41688173813,6906.274589689266
24840000,35733609993.74278,-145545995989.95563,28886.508683797627,7030.387441631597
24861600,36356901082.51218,-145391461573.35565,28856.068924509127,7154.371138887909
24883200,36979523202.735435,-145234251947.5994,28825.098158484318,7278.223414640847
24904800,37601464896.85365,-145074370000.30377,28793.596949917606,7401.94200442767
24926400,38222714719.7013,-144911818667.9463,28761.56587257636,7525.524646180041
24948000,38843261238.71278,-144746600935.8126,28729.00550979098,7648.969080263777
24969600,39463093034.12879,-144578719837.943,28695.916454444818,7772.273049518567
24991200,40082198699.202415,-144408178457.07816,28662.29930896394,7895.43429929764
25012800,40700566840.405045,-144234979924.604,28628.15468530673,8018.4505775073985
25034400,41318186077.632034,-144059127420.49564,28593.483204953336,8141.31963464701
25056000,41935045044.408165,-143880624173.26053,28558.28549889494,8264.03922384796
25077600,42551132388.09282,-143699473459.8808,28522.56220762291,8386.607100913556
25099200,43166436770.08496,-143515678605.75467,28486.31398111774,8509.021024358399
25120800,43780946866.02786,-143329242984.637,28449.541478837888,8631.278755447802
25142400,44394651366.013565,-143140170018.57907,28412.24536970841,8753.378058237171
25164000,45007538974.78713,-142948463177.86746,28374.426332109466,8875.316699611343
25185600,45619598411.95061,-142754125980.96207,28336.085053864655,8997.09244932387
25207200,46230818412.166756,-142557161994.4333,28297.2222322292,9118.70308003627
25228800,46841187725.36252,-142357574832.89838,28257.838573877958,9240.146367357222
25250400,47450695116.93221,-142155368158.95694,28217.934794893303,9361.420089881718
25272000,48059329367.940475,-141950545683.12558,28177.51162075283,9482.522029230173
25293600,48667079275.32492,-141743111163.7717,28136.569786316904,9603.449970087477
25315200,49273933652.09855,-141533068407.04648,28095.110035816062,9724.201700242007
25336800,49879881327.55186,-141320421266.817,28053.13312283825,9844.775010624588
25358400,50484911147.45468,-141105173644.59747,28010.639810315915,9965.1676953474
25380000,51089011974.25776,-140887329489.47983,27967.630870512916,10085.377551742846
25401600,51692172687.29401,-140666892798.06314,27924.107085011314,10205.402380402353
25423200,52294382182.979485,-140443867614.3825,27880.069244697977,10325.23998521514
25444800,52895629375.01411,-140218258029.8369,27835.51814975105,10444.88817340692
25466400,53495903194.58203,-139990068183.11642,27790.454609626253,10564.344755578557
25488000,54095192590.55176,-139759302260.12833,27744.87944304303,10683.607545744666
25509600,54693486529.67592,-139525964493.9227,27698.79347797056,10802.674361372166
25531200,55290773996.79077,-139290059164.61685,27652.19755161357,10921.543023418772
25552800,55887043995.015366,-139051590599.3192,27605.09251039805,11040.211356371432
25574400,56482285545.95043,-138810563172.05228,27557.479209956768,11158.677188284719
25596000,57076487689.87691,-138566981303.6746,27509.35851511464,11276.938350819153
25617600,57669639485.954185,-138320849461.80215,27460.731299873976,11394.992679279481
25639200,58261730012.418015,-138072172160.72885,27411.598447399534,11512.838012652886
25660800,58852748366.77809,-137820953961.34607,27361.96085000343,11630.472193647149
25682400,59442683666.0153,-137567199471.06152,27311.819409129916,11747.893068728748
25704000,60031525046.77864,-137310913343.71725,27261.17503533997,11865.098488160906
25725600,60619261665.58183,-137052100279.50676,27210.02864829577,11982.08630604156
25747200,61205882698.99953,-136790765024.89139,27158.38117674498,12098.854380341296
25768800,61791377343.863235,-136526912372.51585,27106.23355850491,12215.400572941207
25790400,62375734817.45688,-136260547161.12297,27053.58674044651,12331.722749670695
25812000,62958944357.712006,-135991674275.46751,27000.441678478204,12447.818780345211
25833600,63540995223.40265,-135720298646.22935,26946.799337529606,12563.686538803933
25855200,64121876694.339806,-135446425249.92569,26892.660691535035,12679.323902947383
25876800,64701578071.56561,-135170059108.82256,26838.02672341692,12794.728754774975
25898400,65280088677.547104,-134891205290.84543,26782.898425069023,12909.89898042251
25920000,65857397856.36964,-134609868909.48912,26727.276797339546,13024.832470199592
25941600,66433494973.92994,-134326055123.72678,26671.162850014043,13139.527118626997
25963200,67008369418.128784,-134039769137.91814,26614.557601798213,13253.980824473958
25984800,67582010599.06328,-133751016201.71695,26557.462080300535,13368.191490795398
26006400,68154407949.218796,-133459801609.97762,26499.877322014745,13482.15702496909
26028000,68725550923.66052,-133166130702.661,26441.804372302173,13595.875338732752
26049600,69295429000.2246,-132870008864.73943,26383.24428537392,13709.344348221071
26071200,69864031679.7089,-132571441526.10097,26324.19812427289,13822.561974002663
26092800,70431348486.06337,-132270434161.45284,26264.66696085568,13935.526141116961
26114400,70997368966.5801,-131966992290.22403,26204.651875774303,14048.234779111039
26136000,71562082692.08278,-131661121476.46718,26144.153958457773,14160.685822076353
26157600,72125479257.116,-131352827328.75957,26083.174307093544,14272.877208685433
26179200,72687548280.13394,-131042115500.10344,26021.714028608796,14384.806882228479
26200800,73248279403.68881,-130728991687.82541,25959.774238651567,14496.472790649903
26222400,73807662294.61876,-130413461633.47517,25897.35606157175,14607.872886584795
26244000,74365686644.23544,-130095531122.72343,25834.460630401925,14719.005127395312
26265600,74922342168.51114,-129775205985.25896,25771.08908683806,14829.867475206998
26287200,75477618608.26549,-129452492094.68495,25707.24258122005,14940.457896945025
26308800,76031505729.35175,-129127395368.41455,25642.922272512118,15050.774364370363
26330400,76583993322.84267,-128799921767.56564,25578.129328283077,15160.814854115883
26352000,77135071205.2159,-128470077296.85484,25512.86492468641,15270.577347722361
26373600,77684729218.539,-128137868004.49068,25447.130246440258,15380.059831674438
26395200,78232957230.65404,-127803299982.06606,25380.9264868072,15489.26029743647
26416800,78779745135.36163,-127466379364.4499,25314.25484757394,15598.176741488332
26438400,79325082852.6047,-127127112329.6781,25247.116539030823,15706.807165361117
26460000,79868960328.65166,-126785505098.84357,25179.512779951205,15815.149575672773
26481600,80411367536.27919,-126441563935.98563,25111.444797570683,15923.201984163657
26503200,80952294474.95462,-126095295147.9786,25042.91382756617,16030.962407732015
26524800,81491731171.01778,-125746705084.41966,24973.92111403486,16138.428868469362
26546400,82029667677.8624,-125395800137.51584,24904.46790947298,16245.59939369581
26568000,82566094076.1171,-125042586741.97034,24834.55547475448,16352.472015995289
26589600,83101000473.82587,-124687071374.86812,24764.18507910952,16459.044773250705
26611200,83634377006.62808,-124329260555.56065,24693.358000102824,16565.31570867901
26632800,84166213837.9381,-123969160845.54994,24622.075523611915,16671.282870866173
26654400,84696501159.12428,-123606778848.37181,24550.338943805185,16776.944313802098
26676000,85225229189.68767,-123242121209.47844,24478.14956311982,16882.298096915438
26697600,85752388177.44005,-122875194616.1201,24405.508692239593,16987.34228510832
26719200,86277968398.68161,-122506005797.22621,24332.417650072515,17092.074948791003
26740800,86801960158.37814,-122134561523.28561,24258.87776372834,17196.494163916435
26762400,87324353790.33766,-121760868606.22609,24184.89036849591,17300.598012014732
26784000,87845139657.38658,-121384933899.29317,24110.456807820414,17404.384580227572
26805600,88364308151.54544,-121006764296.92818,24035.578433280425,17507.85196134248
26827200,88881849694.20404,-120626366734.64551,23960.256604564864,17610.998253827067
26848800,89397754736.29616,-120243748188.90927,23884.492689449795,17713.82156186314
26870400,89912013758.4737,-119858915677.00905,23808.288063775075,17816.31999538074
26892000,90424617271.28038,-119471876256.93506,23731.644111420883,17918.4916700921
26913600,90935555815.32492,-119082637027.2525,23654.562224284087,18020.334707525482
26935200,91444819961.45361,-118691205126.97523,23577.043802254488,18121.847235058973
26956800,91952400310.92253,-118297587735.43863,23499.090253190912,18223.027385954134
26978400,92458287495.5691,-117901792072.17181,23420.70299289718,18323.8732993896
27000000,92962472177.98322,-117503825396.76913,23341.883445097916,18424.383120494567
27021600,93464945051.67776,-117103695008.76088,23262.633041414247,18524.555000382188
27043200,93965696841.2587,-116701408247.48332,23182.953221339332,18624.387096182883
27064800,94464718302.59451,-116296972491.94804,23102.84543221377,18723.877571077555
27086400,94962000222.98524,-115890395160.7105,23022.31112920088,18823.024594330695
27108000,95457533421.3309,-115481683711.73792,22941.35177526182,18921.82634132341
27129600,95951308748.29932,-115070845642.27644,22859.968841130594,19020.280993586355
27151200,96443317086.49356,-114657888488.71767,22778.1638052889,19118.38673883256
27172800,96933549350.61868,-114242819826.46428,22695.938153940857,19216.14177099016
27194400,97421996487.64801,-113825647269.7952,22613.293380987598,19313.54429023504
27216000,97908649476.98885,-113406378471.72989,22530.23098800171,19410.592503023367
27237600,98393499330.6476,-112985021123.89201,22446.752484201552,19507.284622124032
27259200,98876537093.3944,-112561582956.37234,22362.85938642544,19603.618866651
27280800,99357753842.92708,-112136071737.59108,22278.553219105692,19699.593462095538
27302400,99837140690.03471,-111708495274.15933,22193.835514242535,19795.206640358374
27324000,100314688778.76048,-111278861410.74005,22108.70781137789,19890.45663978173
27345600,100790389286.56398,-110847178029.90814,22023.17165756901,19985.341705181258
27367200,101264233424.483,-110413453052.00998,21937.22860736199,20079.8600878779
27388800,101736212437.29472,-109977694435.02222,21850.88022276515,20174.010045729603
27410400,102206317603.67633,-109539910174.4099,21764.128073222277,20267.789843162973
27432000,102674540236.36497,-109100108302.98387,21676.973735585736,20361.19775120479
27453600,103140871682.3173,-108658296890.75758,21589.418794089455,20454.23204751345
27475200,103605303322.86826,-108214484044.80312,21501.464840321776,20546.89101641029
27496800,104067826573.88934,-107768677909.10664,21413.113473198162,20639.172948910793
27518400,104528432885.94632,-107320886664.42313,21324.366298933794,20731.076142755715
27540000,104987113744.45627,-106871118528.13037,21235.224931016026,20822.598902442096
27561600,105443860669.84409,-106419381754.08249,21145.69099017671,20913.73953925415
27583200,105898665217.69835,-105965684632.46254,21055.76610436439,21004.49637129407
27604800,106351518978.92662,-105510035489.63466,20965.451908716368,21094.86772351271
27626400,106802413579.91008,-105052442687.99547,20874.750045530654,21184.851927740176
27648000,107251340682.65761,-104592914625.8248,20783.662164237758,21274.447322716278
27669600,107698291984.95926,-104131459737.13579,20692.189921372377,21363.652254120912
27691200,108143259220.53903,-103668086491.52434,20600.33498054495,21452.465074604304
27712800,108586234159.20715,-103202803394.01788,20508.099012413084,21540.884143817155
27734400,109027208607.01166,-102735618984.92357,20415.48369465284,21628.907828440668
27756000,109466174406.38934,-102266541839.67569,20322.490711929917,21716.534502216477
27777600,109903123436.31615,-101795580568.6826,20229.12175587069,21803.762545976453
27799200,110338047612.45686,-101322743817.17288,20135.37852503312,21890.590347672405
27820800,110770938887.31422,-100848040265.04092,20041.262724877568,21977.016302405656
27842400,111201789250.37735,-100371478626.69186,19946.776067737428,22063.03881245652
27864000,111630590728.2696,-99893067650.8859,19851.9202727897,22148.656287313668
27885600,112057335384.89575,-99412816120.58191,19756.697066025383,22233.86714370335
27907200,112482015321.5885,-98930732852.78055,19661.10818021978,22318.669805618552
27928800,112904622677.2544,-98446826698.36664,19565.155354902665,22403.062704347984
27950400,113325149628.51909,-97961106541.95093,19468.84033632832,22487.04427850499
27972000,113743588389.87192,-97473581301.7113,19372.164877445466,22570.612974056326
27993600,114159931213.80984,-96984259929.23332,19275.13073786705,22653.76724435083
28015200,114574170390.98079,-96493151409.35013,19177.739683839933,22736.505550147966
28036800,114986298250.32622,-96000264759.98177,19079.993488214437,22818.826359646242
28058400,115396307159.22316,-95505609031.97392,18981.893930413782,22900.728148511535
28080000,115804189523.62547,-95009193308.93597,18883.442796403393,22982.20939990528
28101600,116209937788.20453,-94511026707.0785,18784.641878660095,23063.268604512537
28123200,116613544436.48918,-94011118375.0502,18685.492976141184,23143.904260569947
28144800,117015001991.00505,-93509477493.7741,18585.997894253367,23224.11487389356
28166400,117414303013.4132,-93006113276.28331,18486.158444821605,23303.898957906546
28188000,117811440104.64804,-92501034967.5561,18385.976446057823,23383.255033666792
28209600,118206405905.05467,-91994251844.35039,18285.45372252949,23462.18162989436
28231200,118599193094.52544,-91485773215.03761,18184.592105128122,23540.677282998837
28252800,118989794392.63585,-90975608419.43611,18083.393431037603,23618.74053710655
28274400,119378202558.77982,-90463766828.64381,17981.859543702452,23696.36994408767
28296000,119764410392.30421,-89950257844.87042,17879.992292795934,23773.564063583184
28317600,120148410732.64267,-89435090901.26894,17777.793534188066,23850.321463031745
28339200,120530196459.4488,-88918275461.7667,17675.265129913507,23926.64071769639
28360800,120909760492.72862,-88399821020.89577,17572.408948139335,24002.520410691155
28382400,121287095792.97229,-87879737103.6228,17469.226863132702,24077.95913300752
28404000,121662195361.28522,-87358033265.17833,17365.72075522838,24152.95548354078
28425600,122035052239.51842,-86834719090.88542,17261.892510796188,24227.508069116255
28447200,122405659510.39812,-86309804195.98788,17157.744022208306,24301.61550451538
28468800,122774010297.65474,-85783298225.47784,17053.277187806485,24375.276412501666
28490400,123140097766.15111,-85255210853.92276,16948.49391186912,24448.489423846535
28512000,123503915122.01,-84725551785.29189,16843.396104578245,24521.253177355033
28533600,123865455612.7409,-84194330752.78223,16737.985681986374,24593.566319891397
28555200,124224712527.36615,-83661557518.64389,16632.264565983278,24665.427506404503
28576800,124581679196.54622,-83127241874.0049,16526.234684262603,24736.83539995318
28598400,124936348992.70445,-82591393638.6955,16419.897970288417,24807.788671731396
28620000,125288715330.15091,-82054022661.07188,16313.256363261618,24878.286001093307
28641600,125638771665.20557,-81515138817.8394,16206.311808086246,24948.326075578185
28663200,125986511496.32082,-80974752013.8752,16099.066255335683,25017.907590935192
28684800,126331928364.20314,-80432872182.0504,15991.521661218745,25087.029251148047
28706400,126675015851.93413,-79889509283.05167,15883.679987545665,25155.689768459546
28728000,127015767585.09071,-79344673305.20232,15775.543201693963,25223.887863395936
28749600,127354177231.86472,-78798374264.28282,15667.113276574217,25291.62226479118
28771200,127690238503.18158,-78250622203.3509,15558.392190595718,25358.89170981108
28792800,128023945152.81844,-77701427192.561,15449.381927632025,25425.694943977232
28814400,128355290977.52135,-77150799328.98328,15340.084476986412,25492.030721190902
28836000,128684269817.12186,-76598748736.42213,15230.501833357208,25557.89780375672
28857600,129010875554.6528,-76045285565.23416,15120.63599680303,25623.29496240626
28879200,129335102116.46329,-75490419992.14561,15010.48897270792,25688.22097632146
28900800,129656943472.33301,-74934162220.0694,14900.062771746365,25752.674633157934
28922400,129976393635.58572,-74376522477.92152,14789.35940984822,25816.65472906813
28944000,130293446663.20206,-73817511020.43707,14678.380908163535,25880.16006872434
28965600,130608096655.93144,-73257138127.98569,14567.129293027261,25943.18946534159
28987200,130920337758.4034,-72695414106.38657,14455.606595923871,26005.741740700374
29008800,131230164159.23796,-72132349286.72292,14343.814853451873,26067.81572516926
29030400,131537570091.15538,-71567954025.156,14231.756107288216,26129.410257727348
29052000,131842549831.08508,-71002238702.7387,14119.432404152607,26190.524185986582
29073600,132145097700.27376,-70435213725.22847,14006.845795771715,26251.156366213934
29095200,132445208064.39278,-69866889522.90004,13893.998338843285,26311.30566335344
29116800,132742875333.64478,-69297276550.3574,13780.892095000148,26370.970951048082
29138400,133038093962.86949,-68726385286.34552,13667.529130774135,26430.151111661547
29160000,133330858451.64879,-68154226233.56145,13553.911517559889,26488.84503629983
29181600,133621163344.41089,-67580809918.46506,13440.04133157858,26547.05162483269
29203200,133909003230.53386,-67006146891.089294,13325.920653841531,26604.769785914967
29224800,134194372744.44832,-66430247724.84993,13211.55157011373,26661.998437007762
29246400,134477266565.73927,-65853123016.354904,13096.936170877267,26718.736504399458
29268000,134757679419.24724,-65274783385.21321,12982.076551294656,26774.982923226595
29289600,135035606075.16855,-64695239473.84333,12866.974811172078,26830.736637494618
29311200,135311041349.15488,-64114501947.281204,12751.633054922515,26885.996600098446
29332800,135583980102.4119,-63532581492.9878,12636.053391528802,26940.76177284293
29354400,135854417241.79724,-62949488820.6562,12520.237934506578,26995.03112646313
29376000,136122347719.91757,-62365234662.01827,12404.188801867149,27048.803640644473
29397600,136387766535.2249,-61779829770.65095,12287.90811608025,27102.078304042738
29419200,136650668732.11209,-61193284921.78198,12171.398004036731,27154.85411430391
29440800,136911049401.00754,-60605610912.09537,12054.660597011134,27207.130078083872
29462400,137168903678.46902,-60016818559.5363,11937.698030624188,27258.905211067955
29484000,137424226747.27681,-59426918703.11571,11820.512444805212,27310.178537990334
29505600,137677013836.5259,-58835922202.71439,11703.105983754436,27360.949092653274
29527200,137927260221.71747,-58243839938.88676,11585.48079590522,27411.21591794623
29548800,138174961224.8494,-57650682812.66408,11467.63903388619,27460.978065864772
29570400,138420112214.50623,-57056461745.357445,11349.582854483286,27510.23459752941
29592000,138662708605.94803,-56461187678.36024,11231.314418601729,27558.984583204194
29613600,138902745861.19855,-55864871572.950226,11112.835891227887,27607.227102315228
29635200,139140219489.1326,-55267524410.09129,10994.149441391068,27654.961243468988
29656800,139375125045.5625,-54669157190.23473,10875.257242125219,27702.186104470504
29678400,139607458133.3238,-54069780933.12016,10756.161470430543,27748.900792341385
29700000,139837214402.36008,-53469406677.576065,10636.864307235033,27795.10442333769
29721600,140064389549.80698,-52868045481.31996,10517.367937355919,27840.79612296763
29743200,140288979320.07535,-52265708420.75816,10397.67454946103,27885.97502600915
29764800,140510979504.9336,-51662406590.78517,10277.78633603008,27930.640276527305
29786400,140730385943.5892,-51058151104.58272,10157.705493315862,27974.79102789153
29808000,140947194522.7694,-50452953093.418396,10037.434221305371,28018.426442792712
29829600,141161401176.8009,-49846823706.44398,9916.97472368084,28061.54569326013
29851200,141373001887.68896,-49239774110.493324,9796.329207780687,28104.14796067823
29872800,141581992685.19547,-48631815489.879974,9675.499884560404,28146.232435803242
29894400,141788369646.91623,-48022959046.194336,9554.488968553345,28187.79831877963
29916000,141992128898.3574,-47413215998.100555,9433.298677831446,28228.844819156402
29937600,142193266613.01105,-46802597581.13305,9311.931233965865,28269.371155903245
29959200,142391779012.43,-46191115047.49264,9190.388861987542,28309.37655742651
29980800,142587662366.3015,-45578779665.8424,9068.673790347686,28348.860261585018
30002400,142780912992.52048,-44965602721.10316,8946.788250878188,28387.821515705735
30024000,142971527257.2615,-44351595514.24861,8824.734478751943,28426.259576599266
30045600,143159501575.05026,-43736769362.10019,8702.514712443117,28464.173710575196
30067200,143344832408.83392,-43121135597.12151,8580.131193687328,28501.563193457252
30088800,143527516270.05066,-42504705567.212585,8457.586167441752,28538.427310598337
30110400,143707549718.69852,-41887490635.50365,8334.881881845165,28574.76535689536
30132000,143884929363.40317,-41269502180.14868,8212.020588177902,28610.576636803948
30153600,144059651861.48492,-40650751594.11866,8089.004540821747,28645.860464352947
30175200,144231713919.02487,-40031250284.99443,7965.835997219756,28680.6161631588
30196800,144401112290.9301,-39411009674.75933,7842.517217836007,28714.843066439742
30218400,144567843780.9982,-38790041199.591484,7719.050466115276,28748.540517029825
30240000,144731905241.98056,-38168356309.6558,7595.4380084426475,28781.7078673928
30261600,144893293575.64517,-37545966468.89567,7471.682114103053,28814.344479635805
30283200,145052005732.83838,-36922883154.82437,7347.785055240746,28846.449725522914
30304800,145208038713.54565,-36299117858.31622,7223.749106818706,28878.0229864885
30326400,145361389566.95175,-35674682083.39738,7099.576546577974,28909.063653650453
30348000,145512055391.4997,-35049587347.03639,6975.269654996924,28939.57112782321
30369600,145660033334.9491,-34423845178.93453,6850.83071525047,28969.544819530616
30391200,145805320594.43356,-33797467121.31573,6726.262013169206,28998.984149018655
30412800,145947914416.51706,-33170464728.716343,6601.565837198478,29027.888546267965
30434400,146087812097.24957,-32542849567.77461,6476.744478357403,29056.257451006215
30456000,146225010982.22183,-31914633217.01985,6351.800230197811,29084.090312720302
30477600,146359508466.6191,-31285827266.661415,6226.735388763137,29111.386590668386
30499200,146491301995.27414,-30656443318.377354,6101.552252547241,29138.14575389175
30520800,146620389062.71912,-30026492985.102863,5976.253122453174,29164.36728122649
30542400,146746767213.23697,-29395987890.81846,5850.840301751883,29190.050661315043
30564000,146870434040.91144,-28764939670.33792,5725.3160960408495,29215.195392617534
30585600,146991387189.6766,-28133359969.095985,5599.682813202677,29239.800983422963
30607200,147109624353.36526,-27501260442.935806,5473.942763363615,29263.866951860215
30628800,147225143275.75647,-26868652757.896175,5348.098258852029,29287.39282590889
30650400,147337941750.62225,-26235548589.99852,5222.151614156807,29310.378143409987
30672000,147448017621.77338,-25601959625.03367,5096.105145885719,29332.822452076394
30693600,147555368783.10422,-24967897558.3484,4969.961172723711,29354.725309503203
30715200,147659993178.63666,-24333374094.63176,4843.7220153911485,29376.08628317787
30736800,147761888802.56326,-23698400947.70117,4717.389996602009,29396.904950490192
30758400,147861053699.28934,-23062989840.28834,4590.967441022014,29417.18089874212
30780000,147957485963.47424,-22427152503.824944,4464.456675226712,29436.91372515737
30801600,148051183740.0717,-21790900678.2281,4337.860027659508,29456.1030368909
30823200,148142145224.36923,-21154246111.685677,4211.179828589641,29474.748451038187
30844800,148230368662.02673,-20517200560.44136,4084.4184100701123,29492.849594644333
30866400,148315852349.11407,-19879775788.57956,3957.5781058955613,29510.406104712998
30888000,148398594632.14777,-19241983567.810112,3830.6612515600937,29527.417628215164
30909600,148478593908.1268,-18603835677.2528,3703.6701842150583,29543.88382209772
30931200,148555848624.56754,-17965343903.221695,3576.6072426267783,29559.804353291864
30952800,148630357279.53763,-17326520039.009315,3449.4747671342343,29575.17889872133
30974400,148702118421.68915,-16687375884.67061,3322.2750996066984,29590.007145310457
30996000,148771130650.29062,-16047923246.806782,3195.0105834013266,29604.288789992057
31017600,148837392615.25833,-15408173938.348936,3067.6835633207,29618.02353971512
31039200,148900903017.18665,-14768139778.341566,2940.2963855703283,29631.21111145233
31060800,148961660607.37732,-14127832591.725885,2812.8513977161024,29643.851232207428
31082400,149019664187.86798,-13487264209.123003,2685.3509486417097,29655.943639022364
31104000,149074912611.45972,-12846446466.616941,2557.797388506003,29667.488078984297
31125600,149127404781.74365,-12205391205.537521,2430.1930687003282,29678.484309232408
31147200,149177139653.12665,-11564110272.243088,2302.5403418058145,29688.932096964527
31168800,149224116230.85614,-10922615517.903107,2174.841561550618,29698.831219443586
31190400,149268333571.0439,-10280918798.280622,2047.0990827671314,29708.181464003905
31212000,149309790780.68906,-9639031973.514585,1919.3152613491527,29716.982628057278
31233600,149348487017.69998,-8996966907.90205,1791.4924542090146,29725.23451909889
31255200,149384421490.91544,-8354735469.680248,1663.633019234678,29732.936954713055
31276800,149417593460.12476,-7712349530.808547,1535.7393152467891,29740.089762578777
31298400,149448002236.087,-7069820966.750284,1407.8137019556993,29746.692780475107
31320000,149475647180.54926,-6427161656.2544985,1279.8585399184508,29752.745856286358
31341600,149500527706.26398,-5784383481.137545,1151.876190495727,29758.2488480071
31363200,149522643277.00543,-5141498326.06461,1023.8690158087709,29763.201623747005
31384800,149541993407.58527,-4498518078.331123,895.8393786962679,29767.604061735485
31406400,149558577663.86697,-3855454627.6440783,767.789642671199,29771.45605032617
31428000,149572395662.77954,-3212319865.9032526,639.7221718776609,29774.75748800119
31449600,149583447072.33017,-2569125686.9823465,511.6393310476558,29777.50828337527
31471200,149591731611.61606,-1925883986.5100336,383.5434854578518,29779.708355199673
31492800,149597249050.8352,-1282606661.65093,255.43700088631323,29781.357632365907
31514400,149599999211.2963,-639305610.8864889,127.32224356920327,29782.456053909307
31536000,149599981965.4277,4007266.204178691,-0.7984198425417617,29783.00356901239
